,negative,neutral,positive
syncing,0,3.321928095,3.321928095
syncopated,0,2.5,0
syndrome,0,0,2.5
synergistic,2.5,0,0
synonymous,3.321928095,0,3.321928095
synth,0,0,7.5
synthesized,0,0,2.5
synthetic,2.095903274,0,5.678873587
syracuse,2.5,0,0
sys,3.321928095,3.321928095,0
systemand,0,0,2.5
systematically,2.5,0,0
systemic,0,2.5,0
systemwide,2.5,0,0
ta,1.146235371,1.409058247,5.765311592
tab,0,5,0
table,1.772196759,0,7.230516926
tablet,1.107309365,17.24377353,0
tabletop,0,0,2.5
tabloid,3.321928095,3.321928095,0
tabs,0,0,2.5
tacked,2.5,0,0
tackled,3.321928095,0,3.321928095
tackles,5.678873587,0,2.095903274
tackling,10,0,0
tacky,5.678873587,0,2.095903274
tacobell,0,0,2.5
tacoma,0,0,2.5
tact,2.5,0,0
tactfully,2.5,0,0
tactic,2.5,0,0
tad,4.212993519,1.135313997,1.85738648
tafe,0,0,5
tag,8.00392278,0,1.660964047
tagged,2.095903274,0,5.678873587
tagging,2.5,0,0
tagline,0,0,2.5
tahiti,2.5,0,0
tai,0,0,2.5
tail,2.095903274,2.095903274,2.095903274
tailored,0,1.660964047,8.00392278
tainted,3.321928095,0,3.321928095
taiwan,12.5,0,0
taiwanese,5,0,0
tak,2.095903274,0,5.678873587
takamasu,0,0,2.5
takamine,0,10.31885116,1.430676558
take,2.37340923,1.495909908,2.557495165
taken,2.190884512,1.670722575,2.501819877
takeoff,7.5,0,0
takes,2.066624509,1.898221037,2.344511803
taki,0,2.5,0
takin,0,0,5
taking,2.161653313,1.404874746,2.974918919
takr,2.5,0,0
takt,0,0,2.5
tal,12.62925314,0,1.285097209
tale,3.321928095,1.285097209,2.095903274
talent,0,3.321928095,3.321928095
talented,4.703489818,1.124477775,1.699894774
tali,0,0,2.5
talk,4.920206427,1.00438394,1.772196759
talked,3.054750902,1.075941077,2.595037532
talki,0,0,2.5
talkin,0,0,5
talking,1.745329817,1.207393914,4.283217253
talks,1.430676558,2.512941595,2.512941595
talky,5.678873587,2.095903274,0
tall,0.79663977,2.437986967,3.917382327
tallahassee,2.5,0,0
taller,0,21.85434533,1
tallest,0,0,2.5
tallkisscom,0,0,2.5
tam,0,0,2.5
tame,1.285097209,5.678873587,1.285097209
tamed,0,0,2.5
tamer,2.5,0,0
tampa,2.512941595,0,4.507575552
tampawinewoman,0,0,2.5
tamranicole,0,0,2.5
tan,0,0,5
tandoori,0,0,2.5
tangle,0,0,2.5
tangled,2.512941595,1.430676558,2.512941595
tangleing,0,0,2.5
tangles,0,10,0
tango,0,0,2.5
tangy,0,0,2.5
taniauncensored,0,0,2.5
tanning,0,0,2.5
tanovic,2.5,0,0
tanpa,2.5,0,0
tantalizing,0,3.321928095,3.321928095
tantamount,2.5,0,0
tanya,0,0,2.5
tap,1.047951637,2.839436794,2.839436794
tape,0,0,2.5
taped,12.62925314,0,1.285097209
taper,0,10,0
tapered,0,0,10
taping,0,12.5,0
tapped,0,0,5
tapping,2.717562738,1.183294662,2.717562738
taps,8.00392278,1.660964047,0
tardier,2.5,0,0
targeted,12.5,0,0
targeting,5,0,0
tari,0,0,2.5
tarifa,0,0,2.5
tarkovsky,2.5,0,0
tarmac,7.5,0,0
tarnish,0,0,7.5
tarnished,0,0,2.5
tarnishing,0,0,2.5
tart,7.5,0,0
tartan,0,0,2.5
tarted,0,0,2.5
tartly,2.5,0,0
tascam,0,0,5
task,2.5,0,0
tasking,0,0,2.5
tast,0,0,2.5
taste,1.047951637,1.047951637,9.162168319
tasted,0,0,5
tasteful,12.62925314,0,1.285097209
tasteless,2.5,0,0
tastelessness,0,2.5,0
tastes,2.095903274,0,5.678873587
tasting,0,0,2.5
tasty,4.507575552,1.430676558,1.430676558
tat,2.5,0,0
tatiana,2.5,0,0
tatianacampos,0,0,2.5
tatianaking,2.5,0,0
tattered,7.5,0,0
tattoo,3.321928095,0,3.321928095
tatty,0,0,2.5
taught,1.183294662,0,14.93723606
taunt,2.5,0,0
taut,1.660964047,3.321928095,1.660964047
tautou,0,2.5,0
tawdry,10,0,0
taxed,0,0,7.5
taxi,7.5,0,0
taxiing,5,0,0
taxing,2.095903274,2.095903274,2.095903274
taylor,0,1.660964047,8.00392278
taylordeupree,0,0,2.5
taylorlumsden,2.5,0,0
taymor,2.5,0,0
tb,0,2.095903274,5.678873587
tbd,2.5,0,0
tbt,0,0,2.5
tc,0,0,5
tcf,5,0,0
tchaikovsky,2.5,0,0
tchin,0,0,2.5
tcmparty,0,2.5,0
tcslive,0,0,2.5
tcunningham,2.5,0,0
te,3.321928095,0,3.321928095
tea,1.660964047,0,8.00392278
teach,2.34759015,1.375518225,2.785345076
teacher,0,1.430676558,10.31885116
teaches,0,3.321928095,3.321928095
teaching,0,2.512941595,4.507575552
team,4.11458208,0,2.717562738
tear,2.630116867,1.797583147,1.942087662
tearful,3.321928095,0,3.321928095
tearing,5.678873587,2.095903274,0
teary,0,0,2.5
tease,0,2.095903274,5.678873587
teasing,2.095903274,2.095903274,2.095903274
tech,1.011117627,6.948952786,1.340542652
technical,2.813828723,1.591371127,2.04045724
technically,2.276179338,3.321928095,1.15566665
techno,2.095903274,2.095903274,2.095903274
technological,5.678873587,2.095903274,0
technologically,0,7.5,0
techs,0,0,2.5
techxav,0,0,2.5
techy,0,0,2.5
teco,5,0,0
ted,1.660964047,1.660964047,3.321928095
teddy,0,0,2.5
tedious,5.678873587,1.166408604,1.406065422
tediously,10,0,0
teeahhurie,0,0,2.5
teeming,5.678873587,0,2.095903274
teen,6.948952786,1.340542652,1.011117627
teenage,3.321928095,1.285097209,2.095903274
teenaged,2.5,0,0
teeny,3.321928095,0,3.321928095
teetering,2.5,0,0
teeth,0,0,7.5
tegan,0,0,2.5
teh,0,0,5
tehjeven,0,0,2.5
tel,2.34759015,0,4.899079389
telaviv,2.5,0,0
tele,5.912178172,1.124477775,1.402110708
telecoustic,0,0,5
telefunken,0,0,2.5
telegraphed,12.62925314,1.285097209,0
teleken,0,0,2.5
telescope,0,0,2.5
telescoping,0,30,0
televised,2.5,0,0
tell,2.712155731,1.580254984,2.129960397
tellin,2.5,0,0
telling,6.575011763,1.204036914,1.204036914
tells,5.055343148,1.631896776,1.094314775
telly,0,2.095903274,5.678873587
telscoping,0,0,2.5
temorris,0,2.5,0
temp,0,7.5,0
temperamental,3.321928095,0,3.321928095
temperature,0,0,2.5
tempered,5.678873587,2.095903274,0
temping,0,0,2.5
temporal,2.5,0,0
temporarily,0,3.321928095,3.321928095
temporary,0,2.095903274,5.678873587
tempos,0,0,5
tempt,0,3.321928095,3.321928095
tempted,0.87250287,1.838005394,5.211440485
tempting,14.93723606,0.87250287,0.87250287
temptingly,2.5,0,0
ten,2.210933339,0.652963608,4.778752771
tenacious,8.00392278,0,1.660964047
tend,0.812711509,1.88154218,5.289431441
tended,0,2.5,0
tendency,1.285097209,12.62925314,0
tendentious,2.5,0,0
tender,5.678873587,0,2.095903274
tenderly,2.5,0,0
tenderness,2.5,0,0
tends,1.201188341,3.321928095,2.210933339
tenn,0,0,2.5
tennetexan,2.5,0,0
tenor,0,0,5
tense,7.5,0,0
tensioned,10.31885116,0,1.430676558
tentative,2.5,0,0
tenth,3.321928095,0,3.321928095
tenuous,0,0,2.5
tepid,4.899079389,2.34759015,0
tequilakitty,0,0,2.5
teresa,0,0,2.5
terminal,2.978033117,2.676798077,1.066266213
terminally,10.31885116,0,1.430676558
terra,0,0,2.5
terri,2.5,0,0
terrib,2.5,0,0
terrible,9.419323593,1.03644602,1.03644602
terribly,2.9203673,1.554115845,2.010759005
terrific,4.299732365,1.518507538,1.409058247
terrifically,5,0,0
terrified,3.321928095,0,3.321928095
terrifying,10.31885116,1,1
terrifyingly,2.5,0,0
terrorist,2.095903274,2.095903274,2.095903274
terrorizing,2.5,0,0
terry,3.321928095,0,3.321928095
terryfrancona,0,0,2.5
terryfree,0,0,5
tesla,0,0,2.5
tesslee,0,0,2.5
test,0.676992493,1.285097209,10.31885116
testament,14.93723606,0,1.183294662
tested,2.409793315,1.953570044,1.953570044
testify,0,2.5,0
testimonial,0,2.5,0
testing,2.095903274,1.742065383,2.512941595
testud,0,2.5,0
tethering,0,0,2.5
tetris,0,0,2.5
teucher,0,0,2.5
tex,0,0,2.5
texarkana,2.5,0,0
texas,2.095903274,0,5.678873587
text,4.11458208,1.183294662,1.838005394
textbook,2.5,0,0
texted,10,0,0
texting,0,0,15
texts,3.321928095,0,3.321928095
textural,0,0,2.5
texture,3.321928095,0,3.321928095
textured,0,2.276179338,5.094382474
tezuka,2.5,0,0
tezzer,0,0,2.5
tferriss,0,0,2.5
tferthomas,0,0,2.5
th,2.512941595,1.183294662,2.941625833
tha,2.210933339,1.327443614,3.054750902
thai,0,0,2.5
thandie,2.5,0,0
thank,1.450194795,1.040984271,6.112741688
thanked,0,3.321928095,3.321928095
thankful,1,1,10.31885116
thankfully,15.24484354,0.751645856,0.971454983
thankgoodness,0,0,2.5
thankin,0,0,2.5
thanking,0,0,7.5
thankless,2.5,0,0
thanks,1.130446032,0.94277556,9.393611305
thanksgiving,2.095903274,5.678873587,0
thankyou,0,0,7.5
thankyoufor,0,0,2.5
thanni,0,0,2.5
thanx,0,0,2.5
tharoor,0,0,2.5
thas,0,0,2.5
that,2.253787776,0.715338279,4.507575552
thats,3.044434335,1.735349703,1.735349703
thaw,2.5,0,0
the,4.507575552,1.430676558,1.430676558
theaandrewset,0,0,2.5
theartistt,0,0,2.5
theater,0,12.5,0
theatre,5,0,0
theatrical,10.31885116,1,1
theatrically,2.5,0,0
thebigfelafel,0,0,2.5
theblue,0,0,2.5
thecandacesmith,0,0,2.5
thedaily,0,0,2.5
thedr,0,0,2.5
thedunlop,0,0,5
theelixir,0,0,2.5
theengteacher,0,0,2.5
thefinish,0,0,2.5
theflight,2.5,0,0
theft,0,0,2.5
theguardian,0,10,0
theguitar,0,0,5
thehaileytate,2.5,0,0
thehrmaven,0,0,2.5
theipad,0,2.5,0
theire,0,0,2.5
theirs,0,0,2.5
thejoe,0,0,2.5
thekorg,0,0,2.5
thelichu,0,0,2.5
themarketing,0,0,2.5
thematic,9.162168319,1.53089535,0
thematically,4.507575552,1.430676558,1.430676558
theme,0,0,5
themed,5.678873587,0,2.095903274
themoen,10,0,0
then,2.65059599,1.354409292,2.498137797
theollymann,0,0,2.5
theological,2.5,0,0
theorem,0,0,2.5
theoretically,0,0,2.5
theorizing,2.5,0,0
theory,0,0,2.5
theosoft,0,0,2.5
thepatrck,0,0,2.5
thepyle,0,0,2.5
ther,1.660964047,0,8.00392278
therapeutic,3.321928095,3.321928095,0
theraputic,0,0,2.5
there,2.66611833,1.593155196,2.150156291
thereafter,2.095903274,0,5.678873587
therealdwele,0,0,2.5
therealsavannah,0,0,2.5
thereby,0,0,2.5
therefore,4.400560461,0,2.564292723
theres,1.660964047,1.107309365,4.899079389
thereu,0,0,2.5
therewill,0,0,2.5
thermonuclear,0,0,2.5
thermoplastic,0,2.839436794,3.917382327
thermostat,0,2.5,0
therofo,0,2.5,0
theseagull,0,0,2.5
theseismic,0,0,2.5
thete,0,0,2.5
thew,0,0,2.5
thewinchestergr,0,0,2.5
thewlis,2.5,0,0
theydon,0,0,2.5
theyre,0,0,5
theyy,0,0,2.5
thhought,0,2.5,0
thi,2.095903274,2.095903274,2.095903274
thick,3.929471299,1.327443614,1.743556758
thicken,0,0,2.5
thickening,0,0,2.5
thicker,6.455696236,0,1.912489289
thickest,0,0,2.5
thickly,0,0,2.5
thicknessed,0,0,2.5
thievery,2.5,0,0
thieving,0,0,2.5
thin,1.660964047,2.095903274,2.630116867
thingies,0,0,2.5
thingys,0,0,2.5
think,1.817570555,1.688635499,2.986384299
thinking,1.9216359,1.052061653,4.311291146
thinks,3.188581074,1.06156205,2.512941595
thinly,4.507575552,1.430676558,1.430676558
thinner,0,2.409793315,4.742632391
thinnest,0,0,2.5
thinning,0,0,2.5
third,2.957076815,1.133478614,2.581379097
thirdly,0,0,5
thirst,2.5,0,0
thirsty,0,3.321928095,3.321928095
thirteen,10.31885116,0,1.430676558
thirty,2.512941595,0,4.507575552
thisgig,0,0,2.5
thislinehasntmove,2.5,0,0
thistelescoping,0,0,2.5
thks,3.321928095,0,3.321928095
thnx,2.5,0,0
tho,1.53089535,1.53089535,3.917382327
thomas,5,0,0
thomastik,0,0,2.5
thorens,0,0,2.5
thornberrys,3.321928095,0,3.321928095
thorough,3.321928095,0,3.321928095
thoroughly,5.055343148,0.880543216,1.8740538
thot,0,0,2.5
thou,2.5,0,0
thoug,0,0,2.5
though,1.742065383,2.095903274,2.512941595
thought,2.252399447,1.499337788,2.690461493
thoughtful,6.067583832,1.477773672,1.022783939
thoughtfully,5,0,0
thoughtfulness,3.321928095,3.321928095,0
thoughtlessly,2.5,0,0
thoughtyou,0,0,2.5
thousand,0,2.095903274,5.678873587
thparty,0,2.5,0
thr,0,0,2.5
thrash,0,0,5
thrashing,0,0,2.5
thre,2.5,0,0
thread,0,3.321928095,3.321928095
threadbare,5,0,0
threaded,0,0,15
threading,5.678873587,0,2.095903274
threads,0,0,2.5
threaten,0,2.095903274,5.678873587
threatened,5.678873587,1.285097209,1.285097209
threatening,3.321928095,0,3.321928095
threatens,8.00392278,0,1.660964047
threefold,2.5,0,0
threehourslate,2.5,0,0
threw,4.212993519,0.782011483,2.305977578
thrill,7.5,0,0
thrilled,1.772196759,0.960252568,5.094382474
thriller,4.11458208,1.838005394,1.183294662
thrilling,1.953570044,1.953570044,2.409793315
thrillingly,2.5,0,0
thrills,2.5,0,0
thrives,2.5,0,0
thro,2.095903274,0,5.678873587
throated,0,2.5,0
throaty,0,10,0
throbbing,0,0,2.5
thrones,0,0,2.5
throug,3.321928095,0,3.321928095
through,3.321928095,0,3.321928095
throughthe,0,0,2.5
throw,2.156300321,1.515032291,2.785345076
throwaway,2.095903274,5.678873587,0
throwback,3.321928095,0,3.321928095
throwing,2.869813942,1.461461094,2.162639122
thrown,2.785345076,1.107309365,2.785345076
throws,6.455696236,0,1.912489289
thru,3.038971288,1.107309365,2.556193923
thrusts,5,0,0
tht,0,0,2.5
thu,0,0,2.5
thuds,2.5,0,0
thuink,2.5,0,0
thumb,0,5.678873587,2.095903274
thumbelina,0,0,2.5
thumbing,3.321928095,0,3.321928095
thumbnail,0,10,0
thumbs,2.717562738,0,4.11458208
thump,2.5,0,0
thumping,0,0,2.5
thumpingly,5,0,0
thums,0,0,2.5
thunderous,2.5,0,0
thurday,0,0,2.5
thursday,1.107309365,1.375518225,6.145250461
thus,1.091162302,1.220190836,7.230516926
thwart,0,2.5,0
thwarted,0,0,2.5
thx,2.409793315,0.897711718,3.719611071
thy,2.5,0,0
ti,0,0,2.5
tian,7.5,0,0
tic,4.507575552,2.512941595,0
tick,0,1.430676558,10.31885116
ticked,5,0,0
ticket,4.271985235,2.095903274,0.926628408
ticketed,5.678873587,1.53089535,1.047951637
ticketing,3.321928095,0,3.321928095
tickets,0,2.5,0
ticking,5,0,0
tickle,0,0,2.5
tickled,2.5,0,0
tickles,2.5,0,0
ticks,2.5,0,0
tidal,3.321928095,0,3.321928095
tide,0,0,2.5
tidende,0,0,2.5
tidy,0,0,7.5
tie,8.390218475,0.715338279,1.430676558
tied,1.142777131,2.512941595,3.02120993
ties,1.660964047,1.660964047,3.321928095
tight,1.886588381,1.564451166,3.096628716
tighten,0,2.630116867,4.271985235
tightened,0.782011483,2.66195597,3.587397603
tightening,0,1.953570044,6.261707716
tightens,0,0,5
tighter,0.830482024,1.979610102,4.899079389
tightly,1.183294662,0,14.93723606
tightness,0,10,0
tikitosca,0,0,2.5
tiks,0,0,2.5
til,0,0.812711509,37.98102197
till,1.699894774,0.670528152,6.714157559
tilt,0,0,2.5
tiltback,0,0,2.5
tilted,0,0,2.5
tilting,0,3.321928095,3.321928095
tilts,0,0,2.5
tim,0,0,10
timebear,0,0,2.5
timed,14.93723606,0,1.183294662
timeframe,0,2.5,0
timeless,10.31885116,0,1.430676558
timely,5.159425579,0.911651811,1.808835177
times,2.9203673,1.35068935,2.276179338
timetable,0,0,2.5
timid,8.00392278,1.660964047,0
timing,5.678873587,0,2.095903274
ting,0,0,20
tinged,2.5,0,0
tingles,0,0,2.5
tingly,0,0,2.5
tiniest,5,0,0
tinker,0,0,5
tinkerer,0,0,2.5
tinkering,0,0,7.5
tinney,0,0,2.5
tinny,5.24069144,1.333115544,1.333115544
tinted,5,0,0
tinu,0,0,2.5
tiny,3.008075541,0.917936132,2.911768938
tinylittlebear,0,0,2.5
tinyurl,0,0,12.5
tip,0.706727092,0,58.70839431
tipped,6.843313779,0,1.838005394
tipping,0,0,17.5
tippy,0,0,7.5
tips,0,12.62925314,1.285097209
tiptop,0,0,2.5
tired,2.006780696,1.081924062,4.014255482
tireless,2.5,0,0
tiresome,5.678873587,1.53089535,1.047951637
tiresomely,8.00392278,0,1.660964047
tiring,49.49665346,0.74492186,0
tis,5.678873587,0,2.095903274
tish,0,0,2.5
tishous,0,0,2.5
tisk,2.5,0,0
titanic,0,0,2.5
titillating,2.5,0,0
title,3.321928095,0,3.321928095
titled,2.717562738,1.183294662,2.717562738
tittch,0,0,2.5
titular,8.00392278,1.660964047,0
titus,2.5,0,0
tix,4.899079389,1.107309365,1.660964047
tizzyent,0,0,2.5
tk,3.321928095,3.321928095,0
tke,2.5,0,0
tkt,2.5,0,0
tkts,3.321928095,0,3.321928095
tld,5,0,0
tmere,0,0,2.5
tmoz,0,0,2.5
tmr,3.321928095,0,3.321928095
tnt,2.5,0,0
to,0,0,2.5
toast,4.11458208,1.838005394,1.183294662
toasty,0,0,5
toating,10,0,0
toback,2.5,0,0
todaaaaay,0,0,2.5
todays,3.321928095,0,3.321928095
todayyy,0,0,2.5
todd,8.00392278,1.660964047,0
todderm,0,0,2.5
toe,0,8.776290848,1.570297268
toefl,0,0,2.5
tog,2.5,0,0
toge,2.5,0,0
toget,0,3.321928095,3.321928095
togeth,2.5,0,0
together,2.975267725,1.461461094,2.087694616
toggle,0,2.095903274,5.678873587
tojosan,0,0,2.5
token,0,0,2.5
toking,0,0,2.5
tokyo,2.095903274,2.095903274,2.095903274
told,6.787966889,1.216648361,1.15831521
toled,0,2.5,0
toledo,5,0,0
tolerable,5.678873587,0,2.095903274
tolerant,0,0,2.5
tolerate,26.46303475,0,0.926628408
tolstoy,2.5,0,0
tom,1.742065383,0.850274154,5.678873587
tomato,0,0,2.5
tommcfly,0,0,5
tommorow,0,0,2.5
tommy,2.5,0,0
tomo,3.321928095,0,3.321928095
tomokeefe,0,0,2.5
tomorow,0,0,2.5
tomorr,0,0,2.5
ton,1.430676558,0,10.31885116
tonal,0.715338279,4.227042815,2.379726236
tonally,1.285097209,5.678873587,1.285097209
tone,0,2.717562738,4.11458208
tonebeep,0,0,2.5
toned,1.660964047,0,8.00392278
tones,0,10.31885116,1.430676558
toni,2.5,0,0
tonigh,0,1.660964047,8.00392278
tonight,2.222375276,0.840101966,4.235687392
tonighttt,0,0,2.5
tonite,0,1.183294662,14.93723606
tonjac,0,0,2.5
tonto,2.5,0,0
tony,1.183294662,1.183294662,6.843313779
tonyhenson,0,0,2.5
too,2.236560151,1.563964272,2.606816047
took,2.113971196,1.973196395,2.206487041
tool,2.839436794,0,3.917382327
tooled,3.321928095,0,3.321928095
toolong,2.5,0,0
tools,0,0,2.5
toontrack,0,0,2.5
toooo,45,0,0
tooooo,3.321928095,0,3.321928095
tooth,0,2.5,0
toothed,0,0,2.5
toothless,7.5,0,0
toothpick,0,0,2.5
top,2.376609192,1.646566938,2.337997803
topic,0,0,2.5
topical,4.507575552,2.512941595,0
topify,0,0,2.5
topless,5,0,0
topnotch,2.5,0,0
topped,0,0,7.5
topping,0,3.321928095,3.321928095
topple,1.660964047,0,8.00392278
toppy,0,0,2.5
tops,2.5,0,0
tore,0,0,5
tori,2.5,0,0
tormented,3.321928095,1.660964047,1.660964047
torn,3.321928095,1,2.512941595
toronto,8.00392278,0,1.660964047
torpid,0,0,2.5
torque,0,0,2.5
tortex,0,0,12.5
tortuous,2.5,0,0
torture,0,0,5
tortured,5.678873587,2.095903274,0
torturing,3.321928095,3.321928095,0
tosca,3.321928095,1.660964047,1.660964047
toshiba,0,3.321928095,3.321928095
toss,1.375518225,1.660964047,4.00196139
tossed,1.838005394,2.717562738,1.838005394
tossel,0,0,2.5
tosses,5,0,0
tossing,0,1.660964047,8.00392278
total,4.046050285,1.298645035,1.729661414
totaled,2.5,0,0
totalitarian,5,0,0
totall,5,0,0
totally,1.973503242,1.500568782,3.07607711
totallytheatre,0,0,2.5
totes,0,0,2.5
toteschic,0,0,2.5
totex,0,0,2.5
tottally,0,0,2.5
tottenham,0,0,2.5
totty,0,0,2.5
touch,1.790208035,2.389968284,2.146658672
touchdown,0,7.5,0
touched,2.785345076,1.375518225,2.34759015
touches,5.678873587,1.285097209,1.285097209
touching,4.675522919,1.127019975,1.70571118
touchingly,2.5,0,0
touchscreen,0,2.5,0
tough,1.594462211,1.81340104,3.165342778
tougher,1.53089535,0,9.162168319
toughest,2.5,0,0
tought,0,0,2.5
tour,1.107309365,0,17.24377353
touring,0,2.839436794,3.917382327
tourist,0,2.5,0
tourney,0,0,2.5
touted,0,0,2.5
touting,0,3.321928095,3.321928095
touts,2.5,0,0
tova,0,0,2.5
towards,3.321928095,3.321928095,0
towed,2.5,0,0
towering,2.5,0,0
toxic,1.660964047,1.660964047,3.321928095
toy,0,2.978033117,3.719611071
toying,0,0,2.5
toyour,0,0,2.5
toys,0,0,5
tp,0,0,2.5
tpa,5.678873587,1.285097209,1.285097209
tr,3.321928095,0,3.321928095
tra,3.321928095,0,3.321928095
trace,5.678873587,0,2.095903274
traced,1.430676558,10.31885116,0
tracing,2.5,0,0
track,1.772196759,1.35068935,3.798794065
trackable,0,0,2.5
tracking,3.662986595,0.850274154,2.512941595
tractorqueen,0,0,2.5
trad,0,0,2.5
trade,0,10.31885116,1.430676558
traded,0,12.62925314,1.285097209
trademark,0,0,2.5
trading,0,5.678873587,2.095903274
traditional,1.735349703,1.735349703,3.044434335
traditionally,2.095903274,1.285097209,3.321928095
trae,0,0,2.5
trafford,0,0,2.5
tragedy,7.5,0,0
tragic,5.386869422,1.316364786,1.316364786
tragically,7.5,0,0
trail,5,0,0
trailer,2.5,0,0
trails,0,0,2.5
train,11.70546311,0,1.33656242
trained,3.917382327,1.047951637,2.095903274
training,2.34759015,0,4.899079389
trains,0,0,2.5
trainspotting,2.5,0,0
trancetuesday,0,0,2.5
tranquil,3.321928095,0,3.321928095
transatlantic,3.321928095,3.321928095,0
transcend,6.843313779,1.183294662,1.183294662
transcendent,2.5,0,0
transcends,5.678873587,2.095903274,0
transcontinental,0,0,2.5
transf,3.321928095,3.321928095,0
transfer,3.560916117,1.838005394,1.388581659
transferral,0,2.5,0
transferred,8.776290848,1.230143399,0.897711718
transferring,2.5,0,0
transfers,0,0,5
transfixes,2.5,0,0
transform,2.095903274,0,5.678873587
transformati,0,0,2.5
transformative,0,0,2.5
transformed,3.321928095,1.660964047,1.660964047
transformer,0,0,2.5
transforms,8.00392278,0,1.660964047
transgressive,3.321928095,0,3.321928095
transit,2.5,0,0
transitioning,0,3.321928095,3.321928095
translate,1.660964047,3.321928095,1.660964047
translated,0,10.31885116,1.430676558
translates,0,3.321928095,3.321928095
translating,3.321928095,0,3.321928095
translation,0,0,2.5
translucent,0,10,0
transmits,0,0,2.5
transmitting,0,10,0
transmute,0,0,2.5
transpacific,0,0,2.5
transparent,2.512941595,0,4.507575552
transparently,1.183294662,6.843313779,1.183294662
transplant,2.5,0,0
transplanted,0,2.5,0
transplanting,0,0,2.5
transport,1.430676558,0,10.31885116
transported,2.512941595,0,4.507575552
transporting,1.838005394,1.183294662,4.11458208
transports,5.678873587,2.095903274,0
transpose,2.5,0,0
transvestite,2.5,0,0
trap,0,0,7.5
trapped,6.610797699,1.327443614,1.075941077
traps,3.321928095,0,3.321928095
tras,0,0,2.5
trash,3.321928095,0,3.321928095
trashed,19.54937806,0,1.047951637
trashing,0,0,2.5
trashy,3.321928095,0.926628408,2.630116867
trav,0,0,2.5
trave,0,2.5,0
travel,2.622326642,2.442781087,1.407658716
traveled,6.610797699,0,1.88154218
traveler,2.095903274,5.678873587,0
traveli,2.5,0,0
traveling,2.717562738,2.941625833,1.06156205
travelled,2.5,0,0
travelling,2.717562738,1.183294662,2.717562738
travelportland,0,2.5,0
travels,3.321928095,3.321928095,0
traverse,2.5,0,0
travesty,0,2.5,0
travis,3.321928095,0,3.321928095
travisamex,5,0,0
travlite,0,10,0
tray,5,0,0
trea,2.5,0,0
treacherous,0,2.5,0
tread,0,0,5
treading,5.678873587,0,2.095903274
treads,3.321928095,3.321928095,0
treasure,1.047951637,3.917382327,2.095903274
treasured,3.321928095,0,3.321928095
treat,4.353995753,1.107309365,1.838005394
treated,6.102889742,0.804480604,1.695416595
treating,3.321928095,1.979610102,1.375518225
treats,8.00392278,0,1.660964047
treble,1.698278059,3.474614278,1.551953859
trebly,0,0,5
tree,0,1.107309365,17.24377353
tregorysullivan,0,0,2.5
trek,3.321928095,0,3.321928095
tremble,3.321928095,0,3.321928095
trembling,5,0,0
tremelo,0,0,5
tremendous,2.978033117,1.570297268,1.953570044
tremendously,1.838005394,1.183294662,4.11458208
tremolo,3.137168659,0,3.521168217
