,negative,neutral,positive,total
embarked,0.0,0.0,1.0,1.0
embarking,1.0,0.0,0.0,1.0
embarra,1.0,0.0,0.0,1.0
embarras,1.0,0.0,0.0,1.0
embarrassed,6.0,1.0,1.0,8.0
embarrassing,8.0,3.0,2.0,13.0
embarrassingly,1.0,0.0,0.0,1.0
embarrassment,0.0,1.0,1.0,2.0
embassy,0.0,0.0,1.0,1.0
embed,0.0,1.0,0.0,1.0
embedded,1.0,0.0,1.0,2.0
embedding,0.0,0.0,1.0,1.0
embellished,1.0,0.0,0.0,1.0
embellishing,0.0,0.0,1.0,1.0
emblematic,0.0,1.0,0.0,1.0
embodies,1.0,0.0,1.0,2.0
embody,22.0,0.0,1.0,23.0
embossed,1.0,3.0,0.0,4.0
embossing,0.0,0.0,1.0,1.0
embrace,3.0,0.0,1.0,4.0
embraced,2.0,0.0,1.0,3.0
embraces,4.0,1.0,1.0,6.0
embracing,3.0,1.0,0.0,4.0
embraersa,0.0,2.0,0.0,2.0
embroiled,0.0,1.0,0.0,1.0
embroils,1.0,0.0,0.0,1.0
emdanyell,0.0,0.0,1.0,1.0
emerald,1.0,0.0,1.0,2.0
emerg,0.0,0.0,1.0,1.0
emerge,6.0,1.0,2.0,9.0
emerged,1.0,0.0,0.0,1.0
emergemarketing,0.0,0.0,1.0,1.0
emerges,12.0,1.0,0.0,13.0
emerging,3.0,3.0,1.0,7.0
emerson,0.0,0.0,1.0,1.0
emetic,0.0,0.0,1.0,1.0
emg,0.0,0.0,1.0,1.0
emigrate,0.0,0.0,1.0,1.0
emigre,1.0,0.0,0.0,1.0
emilie,1.0,0.0,1.0,2.0
emily,0.0,1.0,6.0,7.0
emilylyonss,1.0,0.0,0.0,1.0
eminem,0.0,0.0,4.0,4.0
eminems,0.0,0.0,1.0,1.0
eminently,2.0,0.0,0.0,2.0
emma,0.0,0.0,1.0,1.0
emmaclifford,1.0,0.0,0.0,1.0
emmalight,0.0,0.0,1.0,1.0
emoh,0.0,0.0,1.0,1.0
emotion,1.0,0.0,0.0,1.0
emotional,65.0,14.0,12.0,91.0
emotionally,26.0,4.0,5.0,35.0
emotionalpedant,0.0,0.0,1.0,1.0
empathetic,1.0,1.0,1.0,3.0
empathize,2.0,0.0,0.0,2.0
empathizes,1.0,0.0,0.0,1.0
empathy,2.0,0.0,1.0,3.0
emphasising,1.0,0.0,0.0,1.0
emphasize,1.0,0.0,1.0,2.0
emphasized,1.0,8.0,1.0,10.0
emphasizes,6.0,0.0,1.0,7.0
emphasizing,2.0,0.0,0.0,2.0
emphatic,1.0,0.0,0.0,1.0
empireofthekop,0.0,0.0,1.0,1.0
empirical,0.0,0.0,1.0,1.0
emplid,0.0,1.0,0.0,1.0
employ,4.0,4.0,1.0,9.0
employeere,1.0,0.0,0.0,1.0
employing,18.0,0.0,0.0,18.0
employs,3.0,0.0,1.0,4.0
empowered,1.0,0.0,0.0,1.0
empowering,1.0,0.0,0.0,1.0
empowerment,4.0,0.0,0.0,4.0
empt,1.0,0.0,1.0,2.0
emptied,1.0,0.0,0.0,1.0
emptier,0.0,0.0,1.0,1.0
emptily,1.0,0.0,0.0,1.0
empty,63.0,8.0,5.0,76.0
emptying,0.0,0.0,1.0,1.0
emsy,0.0,0.0,1.0,1.0
emulate,0.0,0.0,1.0,1.0
emulates,1.0,0.0,0.0,1.0
emxlyy,1.0,0.0,0.0,1.0
en,1.0,0.0,3.0,4.0
enable,0.0,7.0,2.0,9.0
enabled,0.0,1.0,1.0,2.0
enables,1.0,0.0,1.0,2.0
enabling,1.0,0.0,1.0,2.0
enact,1.0,0.0,0.0,1.0
enacted,1.0,0.0,0.0,1.0
enactments,1.0,0.0,0.0,1.0
enamored,1.0,0.0,1.0,2.0
encased,0.0,0.0,3.0,3.0
enchanted,1.0,0.0,0.0,1.0
enchanting,2.0,0.0,0.0,2.0
enchris,0.0,0.0,2.0,2.0
enclosed,0.0,0.0,2.0,2.0
encompasses,1.0,0.0,1.0,2.0
encompassing,1.0,0.0,0.0,1.0
encore,0.0,0.0,1.0,1.0
encorporates,0.0,0.0,1.0,1.0
encounter,1.0,1.0,4.0,6.0
encountered,25.0,0.0,7.0,32.0
encountering,1.0,0.0,0.0,1.0
encourage,2.0,9.0,6.0,17.0
encouraged,1.0,0.0,0.0,1.0
encouragement,0.0,0.0,1.0,1.0
encourages,1.0,0.0,0.0,1.0
encouraging,6.0,0.0,1.0,7.0
end,59.0,33.0,32.0,124.0
endangered,1.0,0.0,0.0,1.0
enddddd,0.0,0.0,1.0,1.0
endear,1.0,0.0,0.0,1.0
endearing,14.0,2.0,0.0,16.0
endearingly,0.0,1.0,0.0,1.0
ended,47.0,35.0,41.0,123.0
endemic,0.0,1.0,0.0,1.0
ending,43.0,13.0,7.0,63.0
endle,1.0,0.0,0.0,1.0
endless,10.0,1.0,10.0,21.0
endlessly,8.0,1.0,1.0,10.0
endorses,1.0,0.0,0.0,1.0
endorsing,0.0,0.0,1.0,1.0
ends,32.0,13.0,31.0,76.0
endure,5.0,0.0,3.0,8.0
endured,1.0,0.0,0.0,1.0
endures,0.0,0.0,1.0,1.0
enduring,3.0,1.0,1.0,5.0
ened,0.0,1.0,0.0,1.0
energetic,12.0,4.0,8.0,24.0
energies,1.0,0.0,0.0,1.0
energized,1.0,0.0,1.0,2.0
energizes,1.0,0.0,0.0,1.0
energizing,1.0,0.0,0.0,1.0
energyyyyyy,0.0,0.0,1.0,1.0
enervated,0.0,1.0,0.0,1.0
enervating,2.0,0.0,0.0,2.0
enet,0.0,1.0,0.0,1.0
enforce,1.0,0.0,0.0,1.0
enforced,1.0,0.0,1.0,2.0
enforcing,2.0,0.0,0.0,2.0
engadget,1.0,0.0,0.0,1.0
engage,5.0,5.0,9.0,19.0
engaged,8.0,1.0,9.0,18.0
engagement,0.0,0.0,2.0,2.0
engages,1.0,1.0,2.0,4.0
engaging,48.0,8.0,8.0,64.0
engagingly,3.0,1.0,0.0,4.0
engendering,1.0,1.0,0.0,2.0
engineered,0.0,0.0,2.0,2.0
engl,0.0,4.0,0.0,4.0
england,0.0,1.0,3.0,4.0
englis,0.0,0.0,1.0,1.0
english,19.0,3.0,19.0,41.0
engorged,1.0,0.0,0.0,1.0
engross,1.0,0.0,0.0,1.0
engrossed,0.0,0.0,1.0,1.0
engrossing,22.0,5.0,2.0,29.0
engulfed,1.0,0.0,0.0,1.0
engulfing,0.0,1.0,0.0,1.0
enhance,1.0,2.0,11.0,14.0
enhanced,1.0,1.0,2.0,4.0
enhancement,0.0,0.0,1.0,1.0
enhances,3.0,0.0,5.0,8.0
enhancing,1.0,1.0,1.0,3.0
enigma,1.0,0.0,0.0,1.0
enigmatic,6.0,0.0,0.0,6.0
enj,2.0,0.0,2.0,4.0
enjo,0.0,0.0,1.0,1.0
enjoy,42.0,39.0,77.0,158.0
enjoyable,47.0,13.0,6.0,66.0
enjoyably,5.0,3.0,0.0,8.0
enjoyed,12.0,8.0,18.0,38.0
enjoying,5.0,11.0,38.0,54.0
enjoys,3.0,7.0,3.0,13.0
enlargable,0.0,1.0,0.0,1.0
enlarge,0.0,0.0,4.0,4.0
enlarged,0.0,0.0,3.0,3.0
enlarging,0.0,0.0,1.0,1.0
enlightened,1.0,0.0,2.0,3.0
enlightening,2.0,3.0,1.0,6.0
enlisted,0.0,0.0,1.0,1.0
enliven,1.0,0.0,0.0,1.0
enlivens,1.0,0.0,0.0,1.0
enormous,5.0,3.0,2.0,10.0
enormously,5.0,1.0,1.0,7.0
enough,411.0,200.0,352.0,963.0
enoughski,0.0,0.0,1.0,1.0
enought,4.0,0.0,0.0,4.0
enrapturing,0.0,1.0,0.0,1.0
enriched,2.0,0.0,1.0,3.0
enriching,0.0,0.0,1.0,1.0
enro,0.0,1.0,0.0,1.0
enrolled,0.0,1.0,0.0,1.0
ensemble,18.0,2.0,9.0,29.0
ensnare,1.0,0.0,0.0,1.0
ensnared,0.0,1.0,0.0,1.0
ensnaring,0.0,1.0,0.0,1.0
ensued,1.0,0.0,0.0,1.0
ensues,2.0,2.0,0.0,4.0
ensuing,1.0,0.0,0.0,1.0
ensure,6.0,10.0,8.0,24.0
ensured,1.0,0.0,0.0,1.0
ensures,2.0,0.0,1.0,3.0
ensuring,2.0,0.0,1.0,3.0
entangled,0.0,0.0,1.0,1.0
ente,1.0,1.0,0.0,2.0
enter,13.0,7.0,7.0,27.0
entered,5.0,2.0,2.0,9.0
entering,4.0,1.0,2.0,7.0
enterprise,0.0,0.0,1.0,1.0
enters,2.0,0.0,1.0,3.0
entert,0.0,0.0,1.0,1.0
entertain,8.0,5.0,2.0,15.0
entertained,4.0,4.0,5.0,13.0
entertaining,91.0,20.0,12.0,123.0
entertainingly,4.0,0.0,1.0,5.0
entertains,0.0,1.0,2.0,3.0
enthrall,1.0,0.0,0.0,1.0
enthralling,7.0,1.0,0.0,8.0
enthuse,0.0,1.0,0.0,1.0
enthusiasm,0.0,1.0,0.0,1.0
enthusiast,0.0,0.0,1.0,1.0
enthusiastic,6.0,0.0,1.0,7.0
enthusiastically,2.0,0.0,0.0,2.0
enticing,4.0,5.0,0.0,9.0
entire,63.0,35.0,36.0,134.0
entirely,33.0,2.0,10.0,45.0
entitled,8.0,1.0,0.0,9.0
entranced,2.0,1.0,0.0,3.0
entrancing,0.0,1.0,0.0,1.0
entrepreneurial,1.0,0.0,0.0,1.0
entrusted,1.0,0.0,0.0,1.0
entry,1.0,1.0,1.0,3.0
entwined,1.0,0.0,0.0,1.0
enuf,2.0,0.0,1.0,3.0
enveloped,1.0,0.0,0.0,1.0
envelopes,0.0,0.0,2.0,2.0
enveloping,2.0,1.0,0.0,3.0
envelops,1.0,0.0,0.0,1.0
envious,1.0,0.0,2.0,3.0
environmental,3.0,0.0,4.0,7.0
environmentally,0.0,0.0,1.0,1.0
envisioned,0.0,0.0,1.0,1.0
envy,0.0,1.0,0.0,1.0
enzo,0.0,1.0,1.0,2.0
eoghan,0.0,0.0,2.0,2.0
eoghanquigg,0.0,0.0,3.0,3.0
ep,1.0,0.0,5.0,6.0
ephemeral,0.0,1.0,0.0,1.0
epi,0.0,4.0,5.0,9.0
epic,6.0,3.0,4.0,13.0
epiphone,0.0,0.0,3.0,3.0
episode,1.0,1.0,1.0,3.0
episodes,0.0,0.0,2.0,2.0
episodic,3.0,2.0,0.0,5.0
epmorgan,0.0,0.0,1.0,1.0
eponymous,1.0,0.0,1.0,2.0
epoxy,0.0,0.0,1.0,1.0
eps,0.0,1.0,0.0,1.0
epub,0.0,1.0,0.0,1.0
eq,0.0,12.0,26.0,38.0
eqing,0.0,0.0,1.0,1.0
eqm,0.0,1.0,0.0,1.0
equal,7.0,13.0,18.0,38.0
equalize,0.0,4.0,0.0,4.0
equalizer,0.0,0.0,1.0,1.0
equally,20.0,9.0,9.0,38.0
equals,2.0,0.0,0.0,2.0
equate,1.0,1.0,0.0,2.0
equip,0.0,1.0,0.0,1.0
equipped,2.0,0.0,8.0,10.0
equiptment,0.0,0.0,1.0,1.0
equivalent,1.0,4.0,7.0,12.0
er,1.0,2.0,4.0,7.0
eras,1.0,0.0,0.0,1.0
erase,0.0,3.0,0.0,3.0
erasing,0.0,1.0,0.0,1.0
erdrich,0.0,0.0,1.0,1.0
ere,0.0,0.0,1.0,1.0
ereader,0.0,1.0,0.0,1.0
erect,0.0,0.0,1.0,1.0
ergo,0.0,5.0,0.0,5.0
ergonomic,4.0,0.0,0.0,4.0
ergonomically,0.0,8.0,2.0,10.0
ergonomicthe,0.0,0.0,1.0,1.0
eri,1.0,0.0,0.0,1.0
eric,6.0,9.0,3.0,18.0
erica,0.0,0.0,1.0,1.0
erichanko,0.0,0.0,1.0,1.0
ericstxgal,0.0,0.0,1.0,1.0
erie,1.0,0.0,0.0,1.0
erika,0.0,0.0,1.0,1.0
erikgelderblom,0.0,0.0,1.0,1.0
erin,1.0,0.0,1.0,2.0
erineven,0.0,0.0,1.0,1.0
erinmaher,0.0,0.0,1.0,1.0
erj,0.0,1.0,0.0,1.0
erlang,0.0,0.0,1.0,1.0
erm,0.0,0.0,2.0,2.0
ernest,1.0,1.0,0.0,2.0
ernie,12.0,4.0,27.0,43.0
eroded,1.0,0.0,0.0,1.0
erotic,7.0,0.0,1.0,8.0
erotically,2.0,0.0,0.0,2.0
eroticized,1.0,0.0,0.0,1.0
err,2.0,0.0,2.0,4.0
erratic,4.0,0.0,0.0,4.0
erring,1.0,0.0,0.0,1.0
erro,0.0,0.0,1.0,1.0
erroneous,0.0,0.0,1.0,1.0
error,5.0,1.0,0.0,6.0
errored,1.0,0.0,0.0,1.0
erroring,1.0,0.0,0.0,1.0
errrr,0.0,0.0,1.0,1.0
erupt,1.0,0.0,0.0,1.0
es,0.0,0.0,2.0,2.0
esb,0.0,0.0,1.0,1.0
escalate,1.0,0.0,0.0,1.0
escalating,0.0,1.0,0.0,1.0
escape,7.0,1.0,3.0,11.0
escaped,3.0,1.0,1.0,5.0
escapes,3.0,0.0,0.0,3.0
escaping,1.0,0.0,2.0,3.0
escapist,2.0,0.0,2.0,4.0
escher,0.0,0.0,1.0,1.0
eschews,1.0,0.0,0.0,1.0
escort,1.0,0.0,0.0,1.0
escorted,1.0,0.0,0.0,1.0
esdrasbeleza,0.0,0.0,1.0,1.0
esdrtfgyhbnujmkjnbgvfcdfc,0.0,0.0,1.0,1.0
esma,0.0,0.0,1.0,1.0
esoteric,1.0,0.0,0.0,1.0
esp,2.0,0.0,4.0,6.0
espcially,0.0,0.0,1.0,1.0
especially,111.0,73.0,141.0,325.0
esperanto,0.0,0.0,1.0,1.0
espiral,0.0,0.0,1.0,1.0
espn,2.0,0.0,1.0,3.0
espoused,1.0,0.0,0.0,1.0
espresso,0.0,0.0,1.0,1.0
esque,0.0,0.0,1.0,1.0
essay,0.0,0.0,1.0,1.0
essential,3.0,13.0,6.0,22.0
essentially,43.0,28.0,11.0,82.0
est,8.0,0.0,1.0,9.0
establish,2.0,2.0,2.0,6.0
established,5.0,0.0,5.0,10.0
establishes,2.0,0.0,1.0,3.0
establishing,1.0,0.0,0.0,1.0
esteemed,1.0,0.0,0.0,1.0
estela,1.0,0.0,0.0,1.0
esther,4.0,0.0,2.0,6.0
estimat,1.0,0.0,0.0,1.0
estimate,1.0,1.0,3.0,5.0
estimated,8.0,2.0,2.0,12.0
estranged,2.0,0.0,0.0,2.0
estrogen,1.0,0.0,0.0,1.0
et,1.0,1.0,2.0,4.0
etailw,0.0,1.0,0.0,1.0
etc,7.0,32.0,31.0,70.0
etched,1.0,0.0,0.0,1.0
eternal,2.0,0.0,0.0,2.0
eternalesme,0.0,0.0,1.0,1.0
eternally,1.0,1.0,0.0,2.0
ethan,1.0,0.0,2.0,3.0
ether,0.0,0.0,1.0,1.0
ethereal,3.0,0.0,0.0,3.0
ethical,2.0,0.0,0.0,2.0
ethics,0.0,0.0,1.0,1.0
ethiopia,0.0,2.0,0.0,2.0
ethiopian,0.0,0.0,1.0,1.0
ethnic,5.0,2.0,0.0,7.0
ethnographic,1.0,0.0,0.0,1.0
ethos,1.0,0.0,0.0,1.0
etsy,0.0,0.0,2.0,2.0
ettelinah,0.0,0.0,1.0,1.0
etymotic,0.0,0.0,1.0,1.0
eu,1.0,0.0,0.0,1.0
euh,0.0,0.0,1.0,1.0
euro,0.0,0.0,1.0,1.0
eurolive,0.0,0.0,1.0,1.0
europe,1.0,1.0,1.0,3.0
european,4.0,3.0,5.0,12.0
euros,0.0,1.0,0.0,1.0
ev,1.0,0.0,2.0,3.0
eva,0.0,1.0,0.0,1.0
evacuat,1.0,0.0,0.0,1.0
evacuated,0.0,0.0,1.0,1.0
evade,2.0,0.0,0.0,2.0
evaded,1.0,0.0,0.0,1.0
evaluate,3.0,0.0,3.0,6.0
evanescence,0.0,0.0,1.0,1.0
evanescent,1.0,0.0,0.0,1.0
evangelical,1.0,0.0,1.0,2.0
evans,2.0,0.0,0.0,2.0
evaporate,0.0,0.0,3.0,3.0
evaporates,1.0,0.0,1.0,2.0
evasive,1.0,0.0,0.0,1.0
eve,4.0,3.0,4.0,11.0
eveforhermcr,0.0,0.0,1.0,1.0
evelyn,1.0,0.0,1.0,2.0
even,677.0,367.0,510.0,1554.0
evenhanded,0.0,1.0,0.0,1.0
evening,5.0,2.0,5.0,12.0
evenly,5.0,13.0,3.0,21.0
evennotified,1.0,0.0,0.0,1.0
eventful,1.0,1.0,0.0,2.0
eventual,4.0,1.0,0.0,5.0
eventually,46.0,35.0,30.0,111.0
eventuell,0.0,0.0,1.0,1.0
ever,313.0,98.0,247.0,658.0
everlasting,4.0,1.0,1.0,6.0
everlyn,1.0,0.0,0.0,1.0
everthing,0.0,0.0,1.0,1.0
everybody,0.0,0.0,3.0,3.0
everyday,6.0,17.0,10.0,33.0
everyman,1.0,0.0,0.0,1.0
everyon,0.0,0.0,1.0,1.0
everyonee,0.0,0.0,1.0,1.0
everyth,0.0,0.0,1.0,1.0
everythi,0.0,0.0,2.0,2.0
everythingsgonnabealright,0.0,0.0,1.0,1.0
everytime,4.0,1.0,3.0,8.0
everytine,0.0,0.0,1.0,1.0
everyting,0.0,1.0,0.0,1.0
everywhere,5.0,4.0,17.0,26.0
eveything,0.0,0.0,1.0,1.0
evidenced,0.0,1.0,0.0,1.0
evident,3.0,1.0,1.0,5.0
evidently,1.0,0.0,0.0,1.0
evie,0.0,0.0,1.0,1.0
evil,12.0,0.0,3.0,15.0
evileuropean,0.0,0.0,1.0,1.0
eviltwinbrian,0.0,0.0,1.0,1.0
evincing,0.0,0.0,1.0,1.0
evinsmj,0.0,0.0,1.0,1.0
evntaccomplishd,0.0,0.0,1.0,1.0
evo,0.0,0.0,1.0,1.0
evocative,8.0,2.0,2.0,12.0
evoke,4.0,1.0,2.0,7.0
evoked,1.0,0.0,0.0,1.0
evokes,5.0,2.0,0.0,7.0
evoking,2.0,0.0,0.0,2.0
evolved,3.0,0.0,1.0,4.0
evolves,2.0,0.0,0.0,2.0
evolving,1.0,0.0,0.0,1.0
evoucher,0.0,1.0,0.0,1.0
evp,0.0,0.0,1.0,1.0
evphonehome,0.0,0.0,1.0,1.0
evr,1.0,0.0,0.0,1.0
evry,1.0,0.0,0.0,1.0
ewaninbelfast,0.0,0.0,1.0,1.0
ewk,1.0,0.0,0.0,1.0
ewr,26.0,9.0,2.0,37.0
eww,0.0,0.0,1.0,1.0
ex,9.0,3.0,3.0,15.0
exac,0.0,0.0,1.0,1.0
exacerbated,0.0,0.0,1.0,1.0
exacerbates,1.0,0.0,0.0,1.0
exact,11.0,13.0,25.0,49.0
exacting,0.0,1.0,0.0,1.0
exactly,41.0,41.0,135.0,217.0
exaggerated,5.0,1.0,0.0,6.0
exalted,2.0,0.0,1.0,3.0
exalts,1.0,0.0,0.0,1.0
exam,0.0,0.0,3.0,3.0
examine,2.0,5.0,2.0,9.0
examined,0.0,1.0,0.0,1.0
examines,4.0,0.0,0.0,4.0
examining,1.0,0.0,1.0,2.0
exams,0.0,0.0,1.0,1.0
exasperated,1.0,0.0,0.0,1.0
exasperating,2.0,1.0,0.0,3.0
exasperatingly,1.0,1.0,0.0,2.0
exceed,1.0,1.0,7.0,9.0
exceeded,0.0,0.0,7.0,7.0
exceeding,1.0,0.0,1.0,2.0
exceedingly,4.0,2.0,3.0,9.0
exceeds,1.0,1.0,5.0,7.0
excel,0.0,0.0,2.0,2.0
excelent,0.0,0.0,2.0,2.0
excelle,0.0,0.0,1.0,1.0
excellen,0.0,0.0,1.0,1.0
excellent,40.0,46.0,179.0,265.0
excellentcusto,0.0,0.0,1.0,1.0
excellently,0.0,0.0,2.0,2.0
excels,2.0,0.0,2.0,4.0
except,1.0,0.0,0.0,1.0
excepting,1.0,0.0,0.0,1.0
exceptiona,0.0,0.0,1.0,1.0
exceptional,7.0,4.0,16.0,27.0
exceptionally,8.0,0.0,8.0,16.0
excess,6.0,17.0,12.0,35.0
excessive,0.0,11.0,5.0,16.0
excessively,3.0,0.0,0.0,3.0
exchange,0.0,4.0,1.0,5.0
exchanged,0.0,5.0,0.0,5.0
exciited,0.0,0.0,1.0,1.0
excitable,0.0,0.0,1.0,1.0
excite,1.0,0.0,0.0,1.0
excited,9.0,17.0,102.0,128.0
excites,1.0,0.0,0.0,1.0
excitied,0.0,0.0,1.0,1.0
exciting,18.0,5.0,21.0,44.0
exclude,0.0,0.0,1.0,1.0
excluding,0.0,0.0,1.0,1.0
exclusive,1.0,2.0,0.0,3.0
exclusively,11.0,4.0,5.0,20.0
excruciating,3.0,0.0,2.0,5.0
excruciatingly,4.0,0.0,0.0,4.0
exctly,0.0,0.0,1.0,1.0
excuse,4.0,1.0,0.0,5.0
excuses,2.0,0.0,2.0,4.0
exe,0.0,1.0,0.0,1.0
exec,3.0,0.0,0.0,3.0
execplat,0.0,1.0,0.0,1.0
execptional,0.0,0.0,1.0,1.0
execrable,1.0,0.0,0.0,1.0
execute,0.0,0.0,1.0,1.0
executed,10.0,1.0,3.0,14.0
executing,0.0,0.0,1.0,1.0
executive,2.0,0.0,0.0,2.0
exegetical,0.0,0.0,1.0,1.0
exemplary,0.0,0.0,2.0,2.0
exemplify,1.0,0.0,0.0,1.0
exercising,0.0,0.0,1.0,1.0
exert,0.0,0.0,1.0,1.0
exerts,0.0,4.0,0.0,4.0
exha,1.0,0.0,0.0,1.0
exhaust,0.0,1.0,0.0,1.0
exhausted,4.0,1.0,1.0,6.0
exhausting,4.0,2.0,2.0,8.0
exhaustingly,1.0,0.0,0.0,1.0
exhaustive,0.0,4.0,1.0,5.0
exhibit,0.0,0.0,1.0,1.0
exhibited,1.0,0.0,0.0,1.0
exhibits,1.0,0.0,0.0,1.0
exhilarated,0.0,0.0,1.0,1.0
exhilarating,13.0,4.0,2.0,19.0
exhilaratingly,1.0,0.0,0.0,1.0
exhorbit,1.0,0.0,0.0,1.0
exhuming,1.0,0.0,0.0,1.0
exicted,0.0,0.0,1.0,1.0
exiled,1.0,0.0,1.0,2.0
exist,7.0,5.0,4.0,16.0
existed,4.0,1.0,0.0,5.0
existent,3.0,0.0,0.0,3.0
existential,5.0,0.0,1.0,6.0
existing,7.0,13.0,9.0,29.0
exists,4.0,2.0,2.0,8.0
exit,2.0,3.0,1.0,6.0
exited,0.0,1.0,1.0,2.0
exiting,1.0,0.0,1.0,2.0
exotic,6.0,2.0,0.0,8.0
exp,2.0,1.0,6.0,9.0
expand,1.0,2.0,4.0,7.0
expandable,0.0,2.0,0.0,2.0
expanded,3.0,9.0,1.0,13.0
expander,0.0,0.0,1.0,1.0
expanding,0.0,3.0,3.0,6.0
expands,3.0,1.0,1.0,5.0
expe,1.0,0.0,1.0,2.0
expec,0.0,0.0,1.0,1.0
expect,102.0,76.0,109.0,287.0
expecte,0.0,1.0,0.0,1.0
expected,26.0,90.0,69.0,185.0
expecteda,0.0,0.0,1.0,1.0
expectedalbeit,0.0,0.0,1.0,1.0
expecting,29.0,26.0,22.0,77.0
expects,4.0,2.0,0.0,6.0
expecttoconnect,0.0,0.0,1.0,1.0
expedia,2.0,0.0,1.0,3.0
expedient,1.0,1.0,0.0,2.0
expedite,0.0,1.0,0.0,1.0
expedited,2.0,1.0,1.0,4.0
expeditious,1.0,0.0,1.0,2.0
expend,1.0,0.0,0.0,1.0
expense,1.0,0.0,0.0,1.0
expensive,33.0,70.0,197.0,300.0
expensivemonster,0.0,0.0,1.0,1.0
expensiveon,0.0,0.0,1.0,1.0
exper,0.0,0.0,1.0,1.0
experement,0.0,4.0,1.0,5.0
experie,1.0,0.0,0.0,1.0
experience,5.0,5.0,9.0,19.0
experienced,20.0,18.0,19.0,57.0
experiencing,3.0,0.0,3.0,6.0
experiment,4.0,12.0,9.0,25.0
experimental,10.0,3.0,0.0,13.0
experimented,0.0,0.0,3.0,3.0
experimenting,0.0,0.0,9.0,9.0
expert,2.0,0.0,2.0,4.0
expertly,3.0,2.0,2.0,7.0
expire,4.0,1.0,0.0,5.0
expired,9.0,4.0,1.0,14.0
expires,5.0,2.0,0.0,7.0
expiring,1.0,1.0,1.0,3.0
expla,1.0,0.0,0.0,1.0
explai,1.0,0.0,0.0,1.0
explain,29.0,10.0,9.0,48.0
explained,7.0,1.0,2.0,10.0
explaining,3.0,0.0,2.0,5.0
explains,5.0,8.0,2.0,15.0
explanatory,0.0,1.0,0.0,1.0
explandable,0.0,1.0,0.0,1.0
explicit,2.0,4.0,1.0,7.0
explo,0.0,0.0,1.0,1.0
explode,2.0,1.0,0.0,3.0
exploit,5.0,1.0,1.0,7.0
exploitative,8.0,1.0,1.0,10.0
exploiting,3.0,0.0,0.0,3.0
exploitive,3.0,0.0,0.0,3.0
exploits,0.0,1.0,0.0,1.0
exploratory,1.0,0.0,0.0,1.0
explore,6.0,5.0,4.0,15.0
explored,2.0,3.0,0.0,5.0
explorer,0.0,1.0,0.0,1.0
explores,5.0,2.0,3.0,10.0
exploring,6.0,0.0,1.0,7.0
explosive,3.0,0.0,0.0,3.0
expo,0.0,0.0,1.0,1.0
exporing,0.0,1.0,0.0,1.0
exporting,0.0,0.0,1.0,1.0
expos,1.0,0.0,0.0,1.0
expose,1.0,0.0,0.0,1.0
exposed,3.0,1.0,5.0,9.0
exposes,3.0,1.0,0.0,4.0
exposing,2.0,1.0,1.0,4.0
expository,1.0,0.0,0.0,1.0
expound,1.0,0.0,1.0,2.0
expounded,0.0,0.0,2.0,2.0
express,7.0,1.0,2.0,10.0
expressdaily,0.0,0.0,1.0,1.0
expressed,2.0,1.0,1.0,4.0
expresses,2.0,0.0,0.0,2.0
expressing,2.0,0.0,0.0,2.0
expressionist,1.0,0.0,0.0,1.0
expressionistic,1.0,0.0,1.0,2.0
expressive,4.0,1.0,0.0,5.0
expressively,1.0,0.0,0.0,1.0
expressly,1.0,0.0,0.0,1.0
exps,0.0,0.0,2.0,2.0
exquisite,8.0,0.0,1.0,9.0
exquisitely,2.0,3.0,4.0,9.0
exspect,0.0,0.0,1.0,1.0
ext,1.0,0.0,1.0,2.0
extant,1.0,0.0,0.0,1.0
extemporaneously,0.0,0.0,1.0,1.0
extend,28.0,1.0,12.0,41.0
extendable,0.0,0.0,2.0,2.0
extended,12.0,10.0,16.0,38.0
extending,1.0,4.0,2.0,7.0
extends,0.0,2.0,2.0,4.0
extensive,3.0,1.0,2.0,6.0
extensively,0.0,1.0,2.0,3.0
extenuating,1.0,0.0,0.0,1.0
exterior,3.0,0.0,2.0,5.0
external,0.0,7.0,18.0,25.0
externally,0.0,1.0,0.0,1.0
extinct,1.0,0.0,0.0,1.0
extolling,0.0,0.0,1.0,1.0
extols,0.0,1.0,0.0,1.0
extra,88.0,91.0,157.0,336.0
extracting,1.0,0.0,0.0,1.0
extralight,0.0,0.0,1.0,1.0
extraneous,0.0,0.0,4.0,4.0
extraordinarily,4.0,0.0,2.0,6.0
extraordinary,13.0,3.0,4.0,20.0
extras,0.0,1.0,0.0,1.0
extraterrestrial,0.0,1.0,0.0,1.0
extravagant,4.0,0.0,0.0,4.0
extravagantly,1.0,0.0,0.0,1.0
extravaganza,1.0,0.0,0.0,1.0
extravaganzas,1.0,0.0,0.0,1.0
extreamly,0.0,0.0,1.0,1.0
extrem,0.0,0.0,1.0,1.0
extreme,22.0,5.0,3.0,30.0
extremely,59.0,35.0,70.0,164.0
extremist,1.0,0.0,0.0,1.0
extruding,0.0,0.0,1.0,1.0
exuberant,1.0,0.0,0.0,1.0
exuberantly,1.0,1.0,0.0,2.0
exude,1.0,2.0,0.0,3.0
exudes,1.0,2.0,1.0,4.0
ey,1.0,0.0,0.0,1.0
eyeball,0.0,1.0,0.0,1.0
eyebrow,0.0,0.0,1.0,1.0
eyed,11.0,3.0,2.0,16.0
eyeing,0.0,0.0,1.0,1.0
eyeko,0.0,0.0,1.0,1.0
