,negative,neutral,positive
surprisin,0,0,2.5
surprisingand,0,0,2.5
surprisng,0,0,2.5
surpriz,3.321928095,0,3.321928095
surprs,0,0,2.5
surreal,1.872492798,0.46893908,6.462054365
surrealist,2.461445169,0,4.621374188
surrelist,2.5,0,0
surrend,2.231358103,0,5.226538412
surreptiti,0,0,10
surrey,2.5,0,0
surrog,2.34759015,0,4.899079389
surrond,3.321928095,0,3.321928095
surround,2.983153545,0.459173723,3.639871349
surrrend,0,0,2.5
surte,0,0,2.5
suru,0,0,2.5
surv,0,0,2.5
surveil,3.321928095,0,3.321928095
survey,8.00392278,0,1.660964047
surviv,2.757808413,0.379921929,4.017629971
survivalist,2.5,0,0
survivi,2.5,0,0
survivor,3.08155877,0,3.587397603
surya,5.678873587,0,2.095903274
sus,3.321928095,0,3.321928095
susa,2.5,0,0
susan,2.427353553,0.44681832,4.611337903
susana,0,0,2.5
susanah,0,0,2.5
susann,10.31885116,0,1.430676558
susanna,1.660964047,0,8.00392278
susannah,3.719611071,0,2.978033117
susanv,0,0,2.5
susbtitut,2.5,0,0
suscept,3.08155877,0,3.587397603
suse,2.5,0,0
susept,0,0,2.5
susequ,0,0,2.5
susham,2.5,0,0
sushant,5,0,0
sushi,3.719611071,1.953570044,1.230143399
sushmita,17.5,0,0
susi,1.075941077,0,18.39667045
susmitha,2.5,0,0
suso,2.5,0,0
suspect,3.210608038,0.586999851,3.247171016
suspenc,0,0,2.5
suspend,3.886195595,0.474944271,2.798594989
suspens,2.345704811,0.408121769,4.845322318
suspensefulthi,0,0,2.5
suspenseless,10,0,0
suspenser,0,0,2.5
susperflu,0,0,2.5
suspic,0,0,2.5
suspici,3.934306294,0.421097251,2.795521522
suspicion,0,0,2.5
suspiciouli,2.5,0,0
suspiria,2.34759015,0,4.899079389
suspis,0,0,2.5
suspos,2.095903274,0,5.678873587
suss,5.678873587,0,2.095903274
sussex,0,0,2.5
sussman,2.5,0,0
sustain,3.078299513,0.803479815,3.047550423
susten,2.5,0,0
sutdi,0,0,2.5
sute,0,0,2.5
sutek,3.321928095,0,3.321928095
sutekh,2.5,0,0
sutherland,3.121730467,0,3.539239317
sutphen,0,0,2.5
sutra,0,0,5
suttersvill,2.5,0,0
suttl,0,0,7.5
sutton,0,0,7.5
suu,0,0,2.5
suuck,2.5,0,0
suuden,2.5,0,0
suuggest,2.5,0,0
suunto,5,0,0
suupport,0,0,2.5
suuuper,2.5,0,0
suuuuper,0,0,2.5
suuuuuuuuuuuuck,2.5,0,0
suuuuuweeeet,2.5,0,0
suv,12.62925314,0,1.285097209
suviv,0,0,2.5
suwa,0,0,7.5
sux,26.46303475,0,0.926628408
suxor,2.5,0,0
suxz,2.5,0,0
suyin,0,0,17.5
suzann,3.971217048,0,2.804676782
suzanna,7.5,0,0
suze,12.5,0,0
suzett,2.5,0,0
suzhou,0,0,2.5
suzi,1.953570044,0,6.261707716
suzuki,1.285097209,0,12.62925314
suzumiya,0,0,15
suzzann,0,0,2.5
svale,2.5,0,0
svankmaj,2.5,0,0
svc,2.5,0,0
svea,0,0,2.5
sven,2.34759015,0,4.899079389
svend,0,0,10
svendsen,8.00392278,0,1.660964047
svengali,2.5,0,0
svennberg,0,0,2.5
svenson,2.5,0,0
sver,0,0,2.5
sverr,2.5,0,0
svga,0,0,2.5
svidaniyajsif,0,0,2.5
svideo,2.5,0,0
svt,8.00392278,0,1.660964047
svu,0,3.321928095,3.321928095
sw,3.321928095,1.285097209,2.095903274
swa,4.271985235,1.285097209,1.660964047
swab,0,0,2.5
swabbi,5.678873587,0,2.095903274
swabe,2.5,0,0
swacultur,0,0,2.5
swaddl,2.095903274,0,5.678873587
swaddler,0,0,5
swadivers,0,2.5,0
swag,0,3.321928095,3.321928095
swagger,2.210933339,0.812711509,4.339356392
swagglikebean,0,2.5,0
swahili,2.5,0,0
swain,27.5,0,0
swair,2.5,0,0
swalk,0,0,2.5
swallow,4.470414766,0.421423129,2.501349795
swalv,2.5,0,0
swam,1.430676558,0,10.31885116
swami,0,0,2.5
swamp,4.212993519,1.022783939,1.997593497
swampi,6.843313779,0,1.838005394
swampth,2.5,0,0
swan,5.386869422,0,2.180369549
swanberg,2.5,0,0
swang,2.5,0,0
swank,4.271985235,0,2.630116867
swanki,3.321928095,0,3.321928095
swankiest,3.321928095,0,3.321928095
swann,2.095903274,0,5.678873587
swanni,2.5,0,0
swanson,1.660964047,0,8.00392278
swanstrom,0,0,2.5
swanton,2.5,0,0
swap,2.446998777,0.620045889,4.299732365
swaraj,0,0,2.5
swarm,5.678873587,0,2.095903274
swaroop,0,0,2.5
swarovski,2.095903274,0,5.678873587
swarthi,2.095903274,0,5.678873587
swash,2.5,0,0
swashbuckl,1.742065383,0.850274154,5.678873587
swashbucklin,2.5,0,0
swastika,1.285097209,0,12.62925314
swat,3.871796827,0,2.869813942
swath,4.899079389,0,2.34759015
swatman,2.5,0,0
sway,3.98317474,0.522516858,2.70456075
swayz,10.31885116,0,1.430676558
swayzak,2.5,0,0
swayze,2.5,0,0
swazi,2.5,0,0
swaztika,0,0,2.5
swear,4.694978858,0.606663589,2.285679566
sweari,2.5,0,0
sweat,2.532065453,0,4.466997005
sweater,1.660964047,0,8.00392278
sweati,2.34759015,1.285097209,2.951432207
sweatier,0,0,7.5
sweatili,0,0,2.5
sweatin,0,0,2.5
swede,5.678873587,0,2.095903274
sweden,2.717562738,0,4.11458208
swedg,2.5,0,0
swedish,2.882119223,0,3.853704668
swedlow,0,0,2.5
swee,0,0,2.5
sweeden,2.095903274,0,5.678873587
sweedish,4.507575552,0,2.512941595
sweeeeeet,0,0,2.5
sweeeoooowww,2.5,0,0
sweek,0,0,2.5
sweeney,3.321928095,0,3.321928095
sweeni,2.5,0,0
sweep,1.807783614,0,7.015451101
sweepabl,0,0,2.5
sweeper,3.321928095,0,3.321928095
sweepstak,3.321928095,0,3.321928095
sweet,1.772528407,0.517352662,6.879071888
sweeten,2.409793315,0,4.742632391
sweeter,1.430676558,2.512941595,2.512941595
sweetest,1.724781463,0.63299809,6.737644043
sweetheart,1.604494406,0,8.46744983
sweeti,1.838005394,0,6.843313779
sweetingr,5,0,0
sweetish,5,0,0
sweetroxann,2.5,0,0
sweetttt,0,0,2.5
sweey,2.5,0,0
swell,2.595037532,0.545699938,4.141741911
swelter,1.430676558,0,10.31885116
swenson,0,0,2.5
swept,2.272329686,0.462031871,4.985914084
swerl,0,0,5
swerv,4.271985235,0,2.630116867
swfan,0,0,2.5
swich,5,0,0
swift,2.177654512,0,5.395724723
swiftian,2.5,0,0
swig,6.843313779,0,1.838005394
swill,11.85945797,0,1.327443614
swim,3.359353162,0.47380123,3.212860068
swimfan,2.5,0,0
swimm,0,0,2.5
swimmer,2.34759015,0,4.899079389
swimsuit,2.5,0,0
swimwear,2.5,0,0
swinburn,0,0,2.5
swindl,7.133751258,0,1.787923614
swindler,2.5,0,0
swine,0,0,2.5
swing,2.706176308,0.408378903,4.088535816
swingblad,2.5,0,0
swinger,1.660964047,0,8.00392278
swingerhead,0,0,5
swinghurst,5,0,0
swingin,2.512941595,0,4.507575552
swinginest,2.5,0,0
swip,0,0,5
swipe,5.159425579,0.715338279,2.0208143
swiri,2.5,0,0
swirl,3.008075541,0,3.679979834
swish,2.9203673,0,3.798794065
swishi,2.5,0,0
swiss,3.015718037,0.584177928,3.465467507
swissgear,2.5,0,0
switch,3.820143438,1.007792707,2.198677537
switchabl,0,0,5
switchblad,1.660964047,0,8.00392278
switchboard,2.5,0,0
switchedand,0,0,2.5
switchedto,2.5,0,0
switcher,0,0,2.5
switcheroo,2.5,0,0
switchless,0,0,2.5
swith,3.321928095,0,3.321928095
swithen,0,0,2.5
swithin,0,0,5
switz,0,0,2.5
switzerland,4.11458208,0,2.717562738
swival,2.5,0,0
swivel,1.53089535,0,9.162168319
swng,0,0,2.5
swo,0,0,2.5
swoar,2.5,0,0
swollen,6.843313779,0,1.838005394
swoon,3.755616204,0,2.951432207
swooni,0,2.5,0
swoop,4.271985235,0,2.630116867
swoosh,5.678873587,0,2.095903274
swoozi,2.5,0,0
swope,4.899079389,0,2.34759015
sword,2.746635951,0,4.065331019
swordfight,2.512941595,0,4.507575552
swordfish,5.289431441,0,2.210933339
swordman,2.5,0,0
swordplay,2.095903274,0,5.678873587
swordsman,2.512941595,0,4.507575552
swore,8.583280679,0,1.591371127
sworn,2.690985498,0,4.160908051
swr,0,0,2.5
sws,0,0,2.5
swu,0,2.5,0
swum,2.5,0,0
swung,5.678873587,0,2.095903274
swweet,0,0,2.5
sx,0,0,5
sxm,5,0,0
sxsw,5,0,0
sy,4.507575552,0,2.512941595
syaid,5,0,0
syberberg,17.24377353,0,1.107309365
sybex,0,0,2.5
sybil,6.843313779,0,1.838005394
sybok,20,0,0
sych,0,0,2.5
sychedel,0,0,2.5
sychowski,2.5,0,0
sycoph,3.321928095,0,3.321928095
sycophant,3.917382327,0,2.839436794
sycorax,0,0,2.5
syd,3.917382327,0,2.839436794
syda,2.5,0,0
sydney,2.685386285,0,4.170831608
sydneyairport,0,0,2.5
sydow,1.35068935,0,11.47444617
syfi,31.07068006,0,0.87250287
syke,3.02120993,0,3.662986595
sylia,0,0,27.5
sylist,0,0,2.5
syllab,0,0,2.5
syllabl,7.230516926,0,1.772196759
sylvain,0,0,5
sylvan,0,0,7.5
sylvania,0,0,2.5
sylvest,1.724781463,0,7.540024413
sylvestra,10,0,0
sylvi,3.321928095,0,3.321928095
sylvia,2.264241838,0,5.128820502
sylvian,0,0,2.5
symantec,24.15885793,0,0.960252568
symbiopsychotaxiplasm,0,0,2.5
symbiot,1.285097209,0,12.62925314
symbol,2.341857542,0.409157803,4.854399737
symbolis,1.912489289,0,6.455696236
symbolist,2.095903274,0,5.678873587
symboliz,2.5,0,0
symmetr,1.838005394,0.87250287,5.211440485
symmetri,0,0,2.5
symon,2.5,0,0
symona,0,0,2.5
sympa,0,0,2.5
sympaathet,2.5,0,0
sympath,3.209005042,0,3.440100732
sympathet,2.474453841,0.445007208,4.507575552
sympatheticin,2.5,0,0
sympathi,3.15746067,0.465285272,3.425987847
sympathis,1.924834803,0,6.396021128
symphon,1.997593497,0,6.067583832
symphoni,1.953570044,0,6.261707716
symposium,0,0,2.5
sympthet,2.5,0,0
symptom,4.899079389,0,2.34759015
symptomat,12.5,0,0
syn,3.321928095,0,3.321928095
synagogu,2.5,0,0
synanomess,0,0,2.5
synaps,0,0,5
synapt,0,0,2.5
sync,3.978639299,0,2.799975849
synch,6.677246972,0.724526775,1.660964047
synchro,0,0,2.5
synchron,1.997593497,0.56951667,5.678873587
synchronis,1.53089535,0,9.162168319
syncop,0,1.660964047,8.00392278
syncrhron,0,0,2.5
syncron,2.5,0,0
syndic,2.75347149,0,4.053960922
syndrom,3.244556005,0,3.401729167
synecdoch,0,0,5
synergi,2.095903274,0,5.678873587
synergist,3.321928095,0,3.321928095
syngress,0,0,2.5
synic,2.5,0,0
synkron,0,0,2.5
synonamess,0,0,2.5
synonom,3.321928095,0,3.321928095
synonomus,0,0,2.5
synonym,3.02120993,0,3.662986595
synops,8.00392278,0,1.660964047
synopsi,8.00392278,0,1.660964047
synovi,2.5,0,0
syntact,3.321928095,0,3.321928095
syntax,2.095903274,0,5.678873587
synth,2.978033117,0,3.719611071
synthes,3.798794065,0,2.9203673
synthesis,5,0,0
synthet,1.898221037,0,6.526206343
synthi,5,0,0
synthpop,0,0,2.5
sypathis,0,0,2.5
syphili,12.5,0,0
syphilis,5,0,0
syphilit,5,0,0
sypmath,0,0,2.5
syr,0,0,2.5
syracus,3.321928095,0,3.321928095
syraic,2.5,0,0
syrewicz,0,0,2.5
syrian,3.321928095,0,3.321928095
syriana,1.430676558,0,10.31885116
syring,5.678873587,0,2.095903274
syrrealist,0,0,2.5
syrup,17.24377353,0,1.107309365
syrupi,5.041144466,0,2.295006731
syrupiest,0,0,2.5
syruppi,2.5,0,0
sys,2.5,0,0
system,0,3.321928095,3.321928095
systemabsorb,0,0,2.5
systemand,0,0,2.5
systemat,2.670519958,0,4.197462649
systemi,2.5,0,0
systemmak,0,0,2.5
systemwid,2.5,0,0
systm,2.5,0,0
sytop,0,0,2.5
syvsoversken,0,0,2.5
sz,3.321928095,0,3.321928095
szabi,0,0,2.5
szalinski,2.5,0,0
szell,2.5,0,0
szem,2.5,0,0
szifr,0,0,2.5
szocialist,0,0,2.5
szwarc,3.321928095,0,3.321928095
ta,3.163618468,0.74492186,3.063400985
taayla,2.5,0,0
tab,1.375518225,0.830482024,8.00392278
tabani,7.5,0,0
taberna,0,0,2.5
tabl,2.879560784,0,3.857448867
tableaux,2.717562738,0,4.11458208
tablecloth,0,0,2.5
tablet,3.321928095,0,3.321928095
tableth,0,0,2.5
tabletop,1.285097209,0,12.62925314
tabletsexpos,2.5,0,0
tabloid,3.454850525,0.637673065,2.960745232
taboo,2.449539695,0,4.648668359
tabooish,2.5,0,0
tabori,2.095903274,0,5.678873587
tabou,0,0,2.5
tabu,2.5,0,0
tabular,2.5,0,0
tachiguishi,0,0,2.5
tacit,2.095903274,0,5.678873587
taciturn,1.35068935,0,11.47444617
tacitus,2.5,0,0
tack,6.002843488,0,2.012979925
tacki,7.721106409,0,1.698908358
tackier,5,0,0
tackiest,2.5,0,0
tackili,2.5,0,0
tackl,2.448547194,0,4.650961067
tacklebe,2.5,0,0
taco,12.62925314,0,1.285097209
tacoma,0,0,2.5
tact,2.595037532,0,4.339356392
tactic,3.321928095,0,3.321928095
tactil,2.512941595,0,4.507575552
tactless,0,0,7.5
tacto,0,0,2.5
tacular,5,0,0
tacuvo,0,0,7.5
tad,2.450415785,0.596087181,4.339356392
tadafumi,0,0,2.5
tadanobu,2.095903274,0,5.678873587
tadashi,1.430676558,0,10.31885116
taday,2.5,0,0
tadeusz,0,0,2.5
tadokoro,0,0,2.5
tadpol,0,0,2.5
tadzio,0,0,32.5
tae,1.430676558,0,10.31885116
taekwondo,3.321928095,0,3.321928095
taffi,5.678873587,0,2.095903274
taft,0,0,5
tag,4.532605462,0,2.501349795
tagalog,0,0,2.5
tagg,0,0,5
taggart,0,0,2.5
taglin,12.5,0,0
tagor,0,0,10
tahiti,1.183294662,0,14.93723606
tahitian,2.512941595,0,4.507575552
taho,0,0,2.5
taht,2.5,0,0
tai,1.660964047,0,8.00392278
taia,0,0,2.5
taiba,0,0,2.5
taiji,0,0,2.5
taijiquan,0,0,2.5
taiko,0,0,2.5
tail,3.840066679,0.585627469,2.73861936
tailgat,5,0,0
tailor,1.967901602,0.567077308,5.801696173
taim,2.095903274,0,5.678873587
tain,0,0,2.5
taint,3.971217048,0,2.804676782
taip,0,0,7.5
taipei,2.5,0,0
taira,0,0,2.5
taita,2.5,0,0
taito,0,0,2.5
taiwan,8.583280679,0,1.591371127
taiwanes,4.400560461,0,2.564292723
taiyo,0,0,2.5
taj,0,0,12.5
tak,0,0,12.5
taka,0,0,2.5
takahashi,0,0,2.5
takakura,0,0,2.5
takamin,0,10.31885116,1.430676558
takashi,4.899079389,0,2.34759015
take,2.998619342,0.537996126,3.543646669
takeapassandgofish,2.5,0,0
takechi,5.678873587,0,2.095903274
takedown,0,0,2.5
takei,0,0,2.5
takeit,2.5,0,0
takeiuchi,0,0,2.5
takeko,5,0,0
taken,3.017976062,0.507106778,3.552918242
takenaka,0,0,2.5
takeoff,12.62925314,0,1.285097209
taker,0,0,5
takesadvantag,0,0,2.5
takeshi,0,0,10
takeup,0,0,2.5
takeya,0,0,2.5
taki,0,0,2.5
takia,2.5,0,0
takieskil,2.5,0,0
takin,4.507575552,0,2.512941595
takingthistothetop,2.5,0,0
takr,2.5,0,0
takt,0,0,2.5
tal,0,0,10
talant,0,0,7.5
talbert,2.095903274,0,5.678873587
talbot,4.11458208,0,2.717562738
tale,1.949470961,0.433773356,6.16004148
talen,2.5,0,0
talent,2.935048079,0.400536248,3.742135556
talentedpeopl,2.5,0,0
talentless,84.03909859,0,0.637673065
talentwis,2.5,0,0
talespin,0,0,12.5
talgat,2.5,0,0
tali,2.5,0,0
talia,1.107309365,0,17.24377353
talib,0,0,2.5
taliban,1.660964047,0,8.00392278
talint,2.5,0,0
talisman,15,0,0
talk,4.078045738,0.439459846,2.699338203
talkamerica,0,0,2.5
talkat,3.871796827,0,2.869813942
talkd,0,0,5
talki,4.710239453,0.533315908,2.336976973
talkier,0,0,2.5
talkiest,3.321928095,0,3.321928095
talkin,2.839436794,0,3.917382327
talkingabout,2.5,0,0
talkshow,0,0,2.5
tall,2.553032488,0.71855028,3.89429743
talladega,7.5,0,0
tallahasse,3.321928095,0,3.321928095
talledega,2.5,0,0
taller,2.295006731,1.912489289,2.095903274
tallest,3.321928095,0,3.321928095
talli,1.477773672,0,9.74067006
talliban,2.5,0,0
tallien,0,0,5
tallinn,0,0,2.5
talmud,2.5,0,0
talo,0,0,17.5
talon,0,0,2.5
talor,2.5,0,0
taltan,2.5,0,0
talvisota,2.5,0,0
tam,0,0,5
tama,0,0,5
tamabl,2.5,0,0
tamahori,2.5,0,0
tamakichi,0,0,2.5
tamal,0,0,2.5
tamara,2.512941595,0,4.507575552
tamarac,0,0,2.5
tamaura,0,0,2.5
tambi,0,0,5
tambien,0,0,2.5
tamblyn,5,0,0
tambor,0,0,5
tame,4.454082261,0.696686174,2.296915323
tamer,3.798794065,0,2.9203673
tamera,2.5,0,0
tamerlan,2.5,0,0
tamest,5.678873587,0,2.095903274
tami,5,0,0
tamiflu,0,0,2.5
tamil,0.926628408,0,26.46303475
tamiles,0,0,2.5
tamilian,0,0,2.5
tamizh,2.5,0,0
tamlyn,0,0,2.5
tammi,5.678873587,0,2.095903274
tammuz,2.5,0,0
tamo,2.095903274,0,5.678873587
tamp,3.321928095,0,3.321928095
tampa,2.839436794,0,3.917382327
tamper,3.769112556,0,2.941625833
tampoco,0,0,2.5
tampon,2.5,0,0
tampopo,0,0,2.5
tamura,0,0,20
tamyra,0,0,5
tan,4.186165671,0,2.676798077
tanaka,0,0,5
tanazaki,0,0,2.5
tanchaz,2.5,0,0
tandem,3.321928095,0,3.321928095
tandi,2.512941595,0,4.507575552
tandon,0,0,2.5
tandoori,0,0,2.5
tane,2.5,0,0
tang,2.095903274,0,5.678873587
tangenit,2.5,0,0
tangent,1.660964047,0,8.00392278
tangenti,4.11458208,0,2.717562738
tangerin,1.772196759,0,7.230516926
tangi,1.285097209,0,12.62925314
tangibl,1.997593497,0,6.067583832
tangier,3.321928095,0,3.321928095
tangl,2.320852972,0.799731289,4.135310151
tango,2.978033117,0,3.719611071
tania,10,0,0
tanigawa,0,0,2.5
tanisha,2.5,0,0
tanishaa,2.5,0,0
tanita,2.095903274,0,5.678873587
tank,8.00392278,0,1.660964047
tankentai,2.5,0,0
tanner,2.095903274,0,5.678873587
tannhaus,0,0,5
tanni,0,0,10
tanov,2.512941595,0,4.507575552
tanpa,2.5,0,0
tansuhre,2.5,0,0
tant,0,0,5
tantal,1.369153176,0.612194252,9.804927195
tantalis,12.62925314,0,1.285097209
tantamount,3.917382327,0,2.839436794
tantil,0,0,2.5
tantoo,0,0,30
tantra,0,0,2.5
tantrapur,0,0,2.5
tantric,10,0,0
tantrum,0,0,7.5
tanuki,0,0,2.5
tanushre,25,0,0
tanvi,0,0,2.5
tanya,3.321928095,0,3.321928095
tanyusha,2.5,0,0
tanzania,12.62925314,0,1.285097209
tanzanit,0,0,2.5
tao,3.321928095,0,3.321928095
taoist,0,0,5
tap,2.844024255,0.595602059,3.67062464
tapa,0,0,2.5
tapdanc,3.321928095,0,3.321928095
tape,2.651419922,0.585627469,3.980826065
taper,1.35068935,2.276179338,2.9203673
tapestri,0,0,2.5
tapeworm,0,0,2.5
tapeworthi,0,0,5
tapp,0,0,2.5
tar,4.899079389,0,2.34759015
tara,14.36040312,0,1.205830762
taraji,0,0,2.5
taran,3.321928095,0,3.321928095
taranitar,2.5,0,0
tarantino,6.55264354,0,1.892957862
tarantula,2.5,0,0
taraporevala,0,0,2.5
tarasco,0,0,2.5
tard,1.660964047,0,8.00392278
tardi,0,0,7.5
tardier,2.5,0,0
tare,0,0,5
tarentino,5.678873587,0,2.095903274
tarentinoesqu,2.5,0,0
target,4.725237271,0,2.417010285
targus,5.678873587,0,2.095903274
tari,0,0,7.5
tarintino,5,0,0
tarjeta,0,0,2.5
tarkin,0,0,2.5
tarkoski,2.5,0,0
tarkosvki,0,0,2.5
tarkovski,2.385898532,0,4.801322651
tarkovskian,2.5,0,0
tarkowski,5.678873587,0,2.095903274
tarkwoski,2.5,0,0
tarmac,12.5,0,0
tarn,5,0,0
tarnish,3.763614405,0,2.945610069
taro,0,0,2.5
tarot,1.183294662,0,14.93723606
tarquin,2.5,0,0
tarr,5.678873587,0,2.095903274
tarradiddl,2.5,0,0
tarri,2.5,0,0
tarrytown,2.5,0,0
tarsem,0,0,17.5
tart,4.977233071,0,2.318229029
tartan,0,0,7.5
taruffi,2.5,0,0
taryn,2.5,0,0
tarzan,2.112847851,0,5.617435348
tas,2.512941595,0,4.507575552
tascam,0,0,5
tascosa,2.5,0,0
tase,3.321928095,0,3.321928095
tash,5,0,0
tasha,0,0,7.5
tashan,25,0,0
tashi,3.321928095,0,3.321928095
task,2.902793941,0,3.823778062
tasmanian,8.00392278,0,1.660964047
tassi,1.660964047,0,8.00392278
tassimo,0,0,5
tassiv,2.5,0,0
tassl,0,0,2.5
tast,2.630116867,0.39119001,4.234485218
tasteless,12.10442411,0.475329514,1.279452311
taster,2.5,0,0
tasti,2.34759015,0.636093159,4.481426772
tastic,8.00392278,0,1.660964047
tastier,1.660964047,0,8.00392278
tastiest,2.5,0,0
tastili,0,0,2.5
tastin,0,0,2.5
tasuiev,0,0,5
tat,2.095903274,0,5.678873587
tata,0,0,2.5
tatanka,0,0,2.5
tatar,2.5,0,0
tate,2.512941595,0,4.507575552
tater,2.5,0,0
tati,2.717562738,0,4.11458208
tatiana,1.660964047,0,8.00392278
tatianak,5.678873587,2.095903274,0
tatic,2.5,0,0
tatonka,2.5,0,0
tatoo,0,0,5
tatooin,0,0,5
tatou,0,0,2.5
tatoya,0,0,10
tatsuhito,0,0,7.5
tatsuya,0,0,10
tatter,2.409793315,0,4.742632391
tatti,20,0,0
tattl,0,0,5
tatto,3.321928095,0,3.321928095
tattoin,0,0,2.5
tattoo,4.245771639,0,2.644131961
tatum,3.917382327,0,2.839436794
tatyana,2.34759015,0,4.899079389
taught,2.208389263,0,5.297387639
taunt,2.236345833,0,5.211440485
taup,0,0,2.5
taurean,0,0,2.5
taut,1.491120958,0.606663589,8.555703633
tautolog,2.5,0,0
tautou,4.507575552,1,1.912489289
tavel,0,0,2.5
tavern,2.717562738,0,4.11458208
tavernes,0,0,5
taverni,8.00392278,0,1.660964047
taviani,0,0,2.5
tawa,0,0,2.5
tawdri,11.24339802,0,1.365385746
tawni,0,0,2.5
tax,3.054750902,1.075941077,2.595037532
taxcut,7.5,0,0
taxfre,0,0,2.5
taxi,4.429109033,0,2.550301737
taxicab,2.5,0,0
taxpay,2.5,0,0
tay,3.321928095,0,3.321928095
taylan,0,0,2.5
taylor,1.643655032,0,8.140289946
taylorlumsden,2.5,0,0
taymor,2.5,0,0
tazer,5,0,0
tazmainian,0,0,2.5
tazmanian,2.5,0,0
tb,2.512941595,1.430676558,2.512941595
tbd,2.5,0,0
tbe,3.321928095,0,3.321928095
tbj,0,0,2.5
tbm,0,0,2.5
tbn,10,0,0
tbo,2.5,0,0
tboe,0,0,2.5
tbs,2.095903274,0,5.678873587
tbt,0,0,2.5
tbuy,2.5,0,0
tc,1.660964047,0,8.00392278
tcampo,0,0,2.5
tcf,2.5,0,0
tch,20,0,0
tcha,2.5,0,0
tchaikovski,1.979610102,0,6.145250461
tchecki,0,0,2.5
tcheki,0,0,5
tchh,0,0,5
tchi,0,0,2.5
tchoos,2.5,0,0
tcl,2.5,0,0
tcm,2.630116867,0,4.271985235
tcmparti,0,2.5,0
tcp,1.183294662,0,14.93723606
tcpip,2.5,0,0
tcsm,0,0,2.5
tcunningham,2.5,0,0
td,2.5,0,0
tdb,2.5,0,0
tdid,2.5,0,0
tdk,3.321928095,0,3.321928095
tdma,2.5,0,0
te,2.028745202,0,5.938086057
tea,3.917382327,0,2.839436794
teabag,2.5,0,0
teach,2.619642511,0.436844737,4.222371423
teachabl,8.00392278,0,1.660964047
teachem,0,0,2.5
teacher,3.420292256,0.460153837,3.166022029
teachingamericanhistori,2.5,0,0
teacup,3.321928095,0,3.321928095
teagan,5,0,0
teak,0,0,5
teakettl,3.321928095,0,3.321928095
teal,2.839436794,0,3.917382327
team,2.570254786,0,4.388529058
teammat,4.507575552,0,2.512941595
teamspirit,0,0,2.5
teamwork,0,0,5
teancous,0,0,2.5
teaneck,0,0,2.5
tear,2.313160743,0.57407289,4.6943425
teardrop,0,0,2.5
teari,1.953570044,0,6.261707716
tearin,3.321928095,0,3.321928095
tearjerk,2.095903274,0,5.678873587
teas,2.591670569,0.557913767,4.129444261
teaser,4.507575552,0,2.512941595
teatim,0,0,2.5
tebaldi,0,0,5
tec,5.678873587,0,2.095903274
tech,4.293426953,1.110658051,1.856529989
techi,2.095903274,0,5.678873587
techin,8.00392278,0,1.660964047
techinc,3.321928095,0,3.321928095
techincolor,0,0,2.5
technic,3.540709222,0.478168006,3.049829647
technicali,2.5,0,0
technich,0,0,2.5
technician,2.839436794,0,3.917382327
technicolor,2.9203673,0,3.798794065
technicolorian,2.5,0,0
technicolour,0,0,7.5
technilog,2.5,0,0
techniqu,2.609489265,0,4.311291146
technnic,0,0,2.5
techno,2.126879441,0.557913767,5.253985593
technobabbl,1.660964047,0,8.00392278
technocrat,0,0,5
technolog,2.495427697,0,4.545521804
technophil,0,0,2.5
technot,2.5,0,0
technotron,0,0,5
teckno,2.5,0,0
tecnic,2.5,0,0
tecnolog,0,0,2.5
teco,5,0,0
tectiv,0,0,2.5
tecton,0,0,7.5
ted,2.153190995,0.37397969,5.435269443
teddi,2.28994035,0,5.055343148
tedious,12.77228228,0.468006915,1.246468108
tedium,12.5,0,0
tediuo,2.5,0,0
tedmori,0,0,2.5
tee,1.724781463,0,7.540024413
teed,5,0,0
teeeell,2.5,0,0
teefi,0,0,2.5
teegra,0,0,2.5
teek,0,0,2.5
teem,4.339356392,0,2.595037532
teen,3.339762509,0.452697929,3.246063463
teenag,3.231968802,0.40049186,3.38372233
teeni,3.471438515,0,3.180722711
teeniest,2.5,0,0
teenish,3.321928095,0,3.321928095
teensi,0,0,10
teenth,0,0,2.5
teenybopp,5,0,0
teesh,2.5,0,0
teesri,3.321928095,0,3.321928095
teeter,2.978033117,0,3.719611071
teeth,3.201936469,0,3.447864361
teetot,2.5,0,0
teeve,8.00392278,0,1.660964047
teflon,2.095903274,0,5.678873587
tegan,0,0,2.5
teh,1.35068935,0,11.47444617
tehe,2.5,0,0
tehmina,0,0,2.5
tehran,1.430676558,0,10.31885116
tehrani,0,0,2.5
tehs,2.5,0,0
tehzeeb,2.5,0,0
teia,2.5,0,0
teigh,2.5,0,0
teilhard,5,0,0
teilhardian,2.5,0,0
teir,2.5,0,0
teja,1.285097209,0,12.62925314
tejano,0,0,2.5
tek,2.5,0,0
tekro,2.5,0,0
tel,1.979610102,0,6.145250461
telaviv,2.5,0,0
tele,6.261707716,1.011117627,1.453541993
telecast,2.095903274,0,5.678873587
telecin,5,0,0
telecommun,2.5,0,0
telecoust,0,0,5
telefilm,3.321928095,0,3.321928095
telefunken,0,0,2.5
telegram,5,0,0
telegraph,14.70651406,0.543818416,1.130446032
telegu,0,0,2.5
telekenet,2.5,0,0
telekinesi,2.5,0,0
telekinet,2.385898532,0,4.801322651
telemachus,3.321928095,0,3.321928095
telemarket,10,0,0
telemundo,0,0,2.5
telepath,3.001068269,0,3.689127928
